date,feature_index,NO2,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_4,NO2_lag_5,NO2_lag_6,NO2_lag_7,year,month,day,dayofweek,dayofyear,month_sin,month_cos,day_sin,day_cos
2025-09-01 00:00:00+00:00,0,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,4.9696055437844406e-05,2025,9,1,0,244,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
2025-09-02 00:00:00+00:00,0,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,6.508090793468743e-05,2025,9,2,1,245,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
2025-09-03 00:00:00+00:00,0,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,4.438652513272245e-05,2025,9,3,2,246,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
2025-09-04 00:00:00+00:00,0,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,3.686744436409379e-05,2025,9,4,3,247,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
2025-09-05 00:00:00+00:00,0,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2.338235714205439e-05,2025,9,5,4,248,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
2025-09-06 00:00:00+00:00,0,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,3.705199040788492e-05,2025,9,6,5,249,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
2025-09-07 00:00:00+00:00,0,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2.046774654647581e-05,2025,9,7,6,250,-1.0,-1.8369701987210297e-16,0.9884683243281114,0.1514277775045767
2025-09-08 00:00:00+00:00,0,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2.1632998920852383e-05,2025,9,8,0,251,-1.0,-1.8369701987210297e-16,0.9987165071710528,-0.05064916883871264
2025-09-09 00:00:00+00:00,0,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,1.671734698015271e-05,2025,9,9,1,252,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204
2025-09-10 00:00:00+00:00,0,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2.1052486398990107e-05,2025,9,10,2,253,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344
2025-09-11 00:00:00+00:00,0,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2.4104659563276304e-05,2025,9,11,3,254,-1.0,-1.8369701987210297e-16,0.7907757369376989,-0.6121059825476626
2025-09-12 00:00:00+00:00,0,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,3.48694367205145e-05,2025,9,12,4,255,-1.0,-1.8369701987210297e-16,0.6513724827222223,-0.758758122692791
2025-09-13 00:00:00+00:00,0,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2.723905364339436e-05,2025,9,13,5,256,-1.0,-1.8369701987210297e-16,0.48530196253108104,-0.8743466161445821
2025-09-14 00:00:00+00:00,0,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,6.096002080842785e-05,2025,9,14,6,257,-1.0,-1.8369701987210297e-16,0.29936312297335804,-0.9541392564000488
2025-09-15 00:00:00+00:00,0,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,5.539007774628276e-05,2025,9,15,0,258,-1.0,-1.8369701987210297e-16,0.10116832198743272,-0.994869323391895
2025-09-16 00:00:00+00:00,0,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,4.181585209153127e-05,2025,9,16,1,259,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952
2025-09-17 00:00:00+00:00,0,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,3.815101346940777e-05,2025,9,17,2,260,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488
2025-09-18 00:00:00+00:00,0,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2.750853766011293e-05,2025,9,18,3,261,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822
2025-09-19 00:00:00+00:00,0,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,3.4742182871620266e-05,2025,9,19,4,262,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911
2025-09-20 00:00:00+00:00,0,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,3.9271687659938646e-05,2025,9,20,5,263,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627
2025-09-21 00:00:00+00:00,0,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,3.516392640217128e-05,2025,9,21,6,264,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423
2025-09-22 00:00:00+00:00,0,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,4.312694233833879e-05,2025,9,22,0,265,-1.0,-1.8369701987210297e-16,-0.9680771188662041,-0.2506525322587213
2025-09-23 00:00:00+00:00,0,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,4.880701957377963e-05,2025,9,23,1,266,-1.0,-1.8369701987210297e-16,-0.9987165071710528,-0.05064916883871355
2025-09-24 00:00:00+00:00,0,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,5.71173486605403e-05,2025,9,24,2,267,-1.0,-1.8369701987210297e-16,-0.9884683243281114,0.15142777750457667
2025-09-25 00:00:00+00:00,0,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,3.374877487658523e-05,2025,9,25,3,268,-1.0,-1.8369701987210297e-16,-0.9377521321470804,0.3473052528448203
2025-09-26 00:00:00+00:00,0,2.971072351973984e-05,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2.121064609262211e-05,2025,9,26,4,269,-1.0,-1.8369701987210297e-16,-0.8486442574947509,0.5289640103269624
2025-09-27 00:00:00+00:00,0,3.605677920859307e-05,2.971072351973984e-05,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2.851470119208517e-05,2025,9,27,5,270,-1.0,-1.8369701987210297e-16,-0.72479278722912,0.6889669190756865
2025-09-28 00:00:00+00:00,0,1.5286883974378423e-05,3.605677920859307e-05,2.971072351973984e-05,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,3.0788909735628806e-05,2025,9,28,6,271,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763
2025-09-29 00:00:00+00:00,0,3.055921223101311e-05,1.5286883974378423e-05,3.605677920859307e-05,2.971072351973984e-05,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2.900177577203067e-05,2025,9,29,0,272,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306
2025-09-30 00:00:00+00:00,0,1.3867466179817711e-05,3.055921223101311e-05,1.5286883974378423e-05,3.605677920859307e-05,2.971072351973984e-05,2.6470949504129045e-05,6.54348608887548e-05,7.259277852729913e-05,2025,9,30,1,273,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943
